"Today, I am feeling a lot better.",我今天感觉好多了�?Tom and I were business partners.,Tom跟我是商業夥伴�?Tom and Mary's home is cluttered.,汤姆和玛丽的家很乱�?Tom ate half the cake by himself.,湯姆獨自吃了半個蛋糕�?Tom bought some flowers for Mary.,湯姆給瑪麗帶了些花�?Tom broke into Mary's hotel room.,湯姆闖進了瑪麗的酒店房間�?Tom can take care of himself now.,湯姆現在能照顧自己了�?Tom comes home every day at 2:30.,汤姆每天2�?0回家�?Tom couldn't hold back his anger.,汤姆没法压抑自己的怒火了�?Tom didn't accept Mary's apology.,汤姆不接受玛丽的道歉�?Tom didn't deny that he did that.,汤姆没有否认他做的事情�?Tom didn't give me back my money.,湯姆沒有還我錢�?Tom didn't give me back my money.,湯姆沒有把錢還給我�?Tom didn't return my phone calls.,湯姆沒有回我的電話�?Tom didn't tell me much about it.,汤姆没跟我说太多关于它的事�?Tom didn't try to hide the truth.,湯姆並沒有試著要隱瞞實情�?Tom doesn't know how to have fun.,汤姆不知道怎样玩得开心�?Tom doesn't like to wear a watch.,汤姆不喜欢戴手表�?Tom dozed off during the meeting.,汤姆在会议期间打瞌睡�?Tom encouraged Mary to try again.,汤姆鼓励玛丽再去尝试一次�?Tom enjoyed himself at the party.,汤姆在晚会玩的很开心�?Tom fed his leftovers to his dog.,湯姆把他的廚餘餵給他的狗吃�?Tom found a skeleton in the cave.,汤姆在洞穴里找到了一具骨架�?Tom gets up at six every morning.,湯姆每天早上六點起床�?Tom had a heart attack last year.,汤姆去年得了心脏病�?Tom has come up with a good plan.,湯姆想到了個好計劃�?Tom has decided to become a monk.,汤姆(Tom)决定出家为僧�?Tom has forgotten how to do that.,汤姆忘了怎么做�?Tom has gone back home to Boston.,湯姆回波士頓的家去了�?Tom hoped that Mary wouldn't die.,汤姆希望玛丽别死�?Tom interrupted our conversation.,湯姆打斷了我們的談話�?Tom is a very good tennis player.,湯姆是一個非常好的網球選手�?Tom is afraid to ride the subway.,汤姆害怕坐地铁�?Tom is fluent in three languages.,汤姆掌握了三种语言�?Tom is in the kitchen making tea.,汤姆在厨房里泡茶�?Tom is interested in mathematics.,湯姆是對數學感興趣�?Tom is living with his uncle now.,"湯姆現在跟他叔叔住在一起�?""Tom is retired already"," isn't he?""",汤姆已经退休了不是吗？,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tom is the only boy in our class.,湯姆是我們班裡唯一的男孩�?Tom is the tallest in his family.,湯姆是他家裡最高的�?Tom is unlikely to do that again.,"湯姆不太可能再那麼做了�?""Tom is very courageous"," isn't he?""",汤姆非常勇敢，不是么�?Tom just got back from Australia.,汤姆刚从澳大利亚回来�?Tom left his umbrella on the bus.,汤姆把伞落在了巴士上�?Tom left his umbrella on the bus.,汤姆把他的雨伞忘在了公交车上�?Tom let us know he needs do that.,汤姆让我们知道他需要做�?Tom likes tea better than coffee.,湯姆喜歡茶勝過咖啡�?Tom lived in Japan for ten years.,湯姆住在日本十年了�?Tom may be able to come tomorrow.,汤姆可能能在明天来�?Tom often fails to keep his word.,"汤姆经常不守约�?""Tom passed away October 20"," 2013.""",汤姆逝世�?013�?0�?0日�?Tom pulled Mary out of the water.,Tom 把Mary拉出�?Tom said Mary should do that now.,汤姆说玛丽应该现在行动�?Tom saw everything that happened.,汤姆见证了所有发生的事情�?Tom should've finished it by now.,汤姆现在应该已经完成了�?Tom slipped out of the classroom.,湯姆溜出了教室�?Tom spilled his drink on himself.,湯姆把飲料洒到了自己身上�?Tom still doesn't know the truth.,汤姆还是不知道真相�?Tom thanked everyone for waiting.,汤姆感谢每个人的等待�?Tom told Mary that she was right.,汤姆告诉玛丽她是对的�?Tom wanted this to be a surprise.,湯姆想把這留作驚喜�?Tom wants to tell you about Mary.,汤姆想跟你说玛丽的事�?Tom was questioned by the police.,汤姆被警察盘问�?Tom was the last one off the bus.,湯姆是最後下巴士車的人�?Tom was waiting inside his cabin.,汤姆在他的小屋里等着�?Tom will be there for a few days.,汤姆会在几天后后到达那里�?Tom will try to stop me for sure.,汤姆一定会来阻止我�?Tom won't be able to do that job.,汤姆做不了那项工�?Tom wondered why Mary was crying.,汤姆奇怪为什么玛丽哭�?Tom works in a windowless office.,汤姆在没有窗户的办公室里工作�?Tom's parents were both teachers.,湯姆的父母都是教師�?Tom's the only guy in this class.,汤姆是这个班级里唯一的男生�?Tom's uncle keeps a lot of sheep.,"湯姆的叔叔養了很多羊�?""Tom"," what do you want for supper?""",湯姆，你晚飯想吃甚麽�?Tomorrow's going to be a big day.,明天是个大日子�?Traffic is a major urban problem.,交通是都市的一個主要問題�?Traffic lights work all the time.,"紅綠燈一直在運作�?""Two for the lunch buffet"," please.""",兩人份自助午餐，謝謝�?UN stands for the United Nations.,UN代表聯合國�?Uncle Tom is my mother's brother.,湯姆叔叔是我媽媽的兄弟�?War must be avoided at all costs.,戰爭必須不惜一切代價地去避免�?We accept all major credit cards.,我們接受所有主要的信用卡�?We agreed to share the housework.,我們同意分擔家務�?We are to be married next Sunday.,我们将于下周日结婚�?We arrived at the office on time.,我們準時到達了辦公室�?We can't afford to make mistakes.,我們承擔不了犯錯的後果�?We can't force people to do that.,我們不能強迫人去做�?We didn't know which bus to take.,我們不知道要搭哪一班公車�?We enjoyed swimming in the river.,我們喜歡在河裡游泳�?We felt the house shake a little.,我們感覺到房子搖動了一下�?We go out together every weekend.,我們每個週末都一起出去�?We got behind the car and pushed.,我們到車子後面推車�?We grow vegetables in our garden.,我們在我們的花園裡種蔬菜�?We had a good time playing cards.,我們打牌玩得很開心�?We had a good time playing chess.,我們下棋玩得很開心�?We have a party tomorrow evening.,明天晚上我們有一個派對�?We have almost finished our work.,我們幾乎完成了我們的工作�?We have breakfast in the kitchen.,我們在廚房裡吃早餐�?We have little chance of winning.,我們獲勝的機會很少�?We have no choice but to risk it.,我们别无选择只能冒着危险�?We have to find out where Tom is.,我们必须查明汤姆在哪里�?We have to leave in five minutes.,我们必须在五分钟之内离开�?We haven't known each other long.,我們彼此認識沒有很久�?We live in a three-bedroom house.,我們住在一棟有三間臥室的房子�?We made every effort to help him.,我們盡了一切努力來幫助他�?We must cancel our trip to Japan.,我們必須取消我們去日本的旅行�?We probably should've left early.,我們可能應該早點走�?We saw a funny movie last Sunday.,我們上星期天看了一場很有趣的電影�?We should have been more careful.,我們應該更小心的�?We should inform them about that.,我们应该把那件事情告知他们�?We should stop seeing each other.,我们应该停止见面�?We talked about yesterday's test.,我們談到了昨天的測驗�?We talked over the plan with him.,我們和他談了這個計劃�?We traveled all over the country.,我們遊遍全國各地�?We tried to compromise with them.,我們試著和他們妥協�?We want to clear up this problem.,我们像澄清这个问�?We watched the soccer game on TV.,我們看了電視上的足球比賽�?We went for a walk in the forest.,我们去了林中散步�?We went to the movies last night.,我們昨晚去看電影了�?We were attacked from both sides.,我們被兩面夾擊了�?We will play soccer after school.,我們放學後會去踢足球�?We'd like another bottle of wine.,我們想再來一瓶葡萄酒�?We'll go on a picnic next Sunday.,我們下週六將去野餐�?We'll know the truth before long.,我們不久將知道真相�?We'll never forget your kindness.,我們永遠不會忘記你的親切�?We're going to have a test today.,我們今天將有一個考試�?We're waiting for the right time.,我們在等對的時機�?We've got to get you out of here.,我們必須把你带走�?We've had this discussion before.,"我們以前討論過�?""Well"," let's get the ball rolling.""","那麼, 讓我們開始進行吧�?
Were your mother and father home?,你父母親在家嗎？
What are you going to do tonight?,你今晚要做什�?
What did you do over the weekend?,你整個週末做了什�?
What did you do with that camera?,你用那台相機做了什麼？
What did you do with those books?,你用那些書做什麼？
What did you do with your camera?,你用你的照相机做了什么？
What did you major in at college?,你大學時主修什麼？
What did you use your camera for?,你用相机做了什么？
What do you think of these poems?,你觉得这些诗怎么样？
What is it that Tom wants to eat?,汤姆想吃的是什么？
What is the matter with your car?,你的車子怎麼�?
What language is spoken in Egypt?,在埃及说什么语言�?What made you come here so early?,什麼原因讓你這麼早來這裡�?What on earth are you doing here?,你到底在这里干什么？
What season do you like the best?,您最喜欢哪个季节�?What was the situation in Boston?,波斯顿那时的情况如何�?What were you doing at that time?,當時你在做什麼？
What were you doing in the attic?,你在阁楼上做了什么？
What were you doing this morning?,今天早上你在做什么？
What you said doesn't make sense.,你說的沒有道理�?What's the answer to my question?,我问题的回答是什么？
What's the forecast for tomorrow?,明天的天气预报怎么说？
What's the purpose of your visit?,您此行的目的是什麼？
What's the purpose of your visit?,你此行的目的是什麼？
When did she promise to meet him?,她答应几时见他？
When did you change your address?,你什麼時候更改了你的地址?
When did your baby start talking?,你的寶寶，什麼時候開始說話的�?When was this university founded?,这所大学是什么时候建的？
Where are you going to eat lunch?,你要去哪裡吃午飯�?Where do I have to change trains?,我要在哪裡換火車�?Where do you want to go tomorrow?,你明天想去那里？
Where does your grandfather live?,你爺爺住在哪裡？
Where in Austria did you grow up?,你在奧地利的什麼地方長大？
Where were you yesterday morning?,你昨天上午在哪裡?
Where would you like to go first?,你想先去哪裡?
Whether he comes or not"," I'll go.""",不論他來或不來，我都會去�?Which countries have you visited?,你去过哪些国家？,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Which fruit do you like the best?,你最喜爱的水果是什么？,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Which team do you think will win?,你覺得哪支球隊會贏？,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Who are the two women over there?,那边的两位女士是谁？,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Who does this suitcase belong to?,這個手提箱是誰�?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Who is the woman dressed in pink?,那個穿粉紅色衣服的女人是誰�?Who's the man playing the violin?,那個正在拉小提琴的男人是誰?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Whose house is across from yours?,你家對面的房子是誰的?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Why are you giving me this money?,你为什么给我这些钱�?Why did you buy travel insurance?,为什么你买了旅行保险�?Why did you use up all the money?,为什么你花了所有钱�?Why didn't you read the magazine?,你为什么不读这杂志呢？,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Why don't we have lunch together?,為什麼我們不一起吃午飯呢？,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Why don't you sit down and relax?,你為什麼不坐下來放鬆一下�?Why should I care what you think?,為什麼我應該在乎你怎麼想？,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Will he be able to come tomorrow?,他明天能来吗�?Will she go to America next year?,她明年會去美國嗎?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Will you go to the party tonight?,你今晚會去派對嗎?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Will you lend me your dictionary?,把你的字典借給我好嗎？,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Will you mail this letter for me?,你可以幫我寄這封信嗎?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Will you show me what you bought?,你愿意给我看看你买了什么吗�?Winter is just around the corner.,冬季快來了�?Would three o'clock be all right?,三點鐘可以嗎�?Would you like anything to drink?,你要喝點什麼嗎?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Would you like me to take a look?,你能让我看看吗？,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Would you like to drink anything?,你想喝點什麼嗎�?Would you mind shutting the door?,請你把門關上好嗎?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Would you please shut the window?,能不能请你把窗关�?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Would you please take my picture?,請你幫我照相好嗎�?Would you please tell me the way?,請你告訴我路怎麼走好嗎？,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Would you please turn off the TV?,请把电视机关掉好吗？,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Would you please turn the TV off?,请把电视机关掉好吗？,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
